ds,unique_id,y
2021-11-01,0601023AQBBABAB,3209.0
2021-11-01,0212000B0AAACAC,790987.0
2021-11-01,0403030D0AAAAAA,649186.0
2021-11-01,0403030Q0AAAAAA,714544.0
2021-11-01,0301040Y0BBAAAA,59930.0
2021-11-01,0602010V0AABZBZ,938630.0
2021-11-01,0704020AEAAABAB,77876.0
2021-11-01,0302000C0BQAABX,13441.0
2021-11-01,0602010V0AABWBW,792448.0
2021-11-01,0209000A0AAABAB,1198006.0
2021-11-01,0601012S0BGAFAI,10528.0
2021-11-01,0302000C0BQABBZ,2486.0
2021-11-01,0401010ADAACZCZ,50346.0
2021-11-01,0205052AEAAACAC,9490.0
2021-11-01,0206020A0AAAAAA,1310165.0
2021-11-01,0601023X0AAAAAA,67059.0
2021-11-01,0302000C0BUAABX,0.0
2021-11-01,0302000AABBACAC,19.0
2021-11-01,1404000H0AAAFAF,0.0
2021-12-01,0901020G0AAAGAG,726825.0
2021-12-01,0601023AGAAABAB,77847.0
2021-12-01,0407010F0AAAHAH,1383195.0
2021-12-01,0302000C0BRAABY,2689.0
2021-12-01,0913011V0BCAAAC,1521125.0
2021-12-01,0105010E0AAABAB,156109.0
2021-12-01,0604011L0BHABAX,25006.0
2021-12-01,0208020AAAAACAC,49035.0
2021-12-01,0208020Z0AAAAAA,271867.0
2021-12-01,21480000101,4881.0
2021-12-01,0208020Y0AAACAC,378678.0
2021-12-01,0209000C0AAAAAA,800333.0
2021-12-01,0704010U0AAAAAA,572320.0
2021-12-01,1404000H0AAANAN,53.0
2021-12-01,0204000H0AAAJAJ,662252.0
2021-12-01,0906040G0DGAADI,464759.0
2021-12-01,0302000AABBAAAA,4304.0
2021-12-01,0302000K0BDABAM,3820.0
2021-12-01,0208020AAAAABAB,25723.0
2021-12-01,0403010B0AAAGAG,1450940.0
2021-12-01,0601011A0BBABAB,13907.0
2021-12-01,0205051R0AAADAD,810863.0
2021-12-01,0407010H0AAAMAM,5760107.0
2021-12-01,0601023AKAAACAC,72793.0
2021-12-01,0601023ANAAAAAA,59749.0
2021-12-01,0212000B0AAABAB,1942921.0
2021-12-01,0301020Q0BBACAC,2589.0
2021-12-01,0601022B0AAABAB,2227082.0
2021-12-01,0304030C0BEABA3,784.0
2021-12-01,0403030Q0AAABAB,642475.0
2021-12-01,0106040M0BCACAA,348949.0
2021-12-01,0301020Q0BCAAAD,107310.0
2021-12-01,0501130R0AAAGAG,86130.0
2021-12-01,0212000B0AAADAD,477135.0
2021-12-01,0109040N0BDABAQ,294032.0
2021-12-01,0302000Z0BBAAAA,2126.0
2021-12-01,0103050P0AAAAAA,3406472.0
2021-12-01,0103050L0AAABAB,572465.0
2021-12-01,0601023ANAAABAB,62488.0
2021-12-01,0103050L0AAAAAA,838336.0
2021-12-01,0103010H0AAAAAA,52819.0
2021-12-01,0601012V0BBAEAD,7079.0
2021-12-01,0601023AEAAAAAA,90786.0
2021-12-01,0205051R0AAABAB,587447.0
2021-12-01,0208020Y0AAABAB,101846.0
2021-12-01,0407010H0AABGBG,1623502.0
2021-12-01,0803042W0BBAAAA,635.0
2021-12-01,0302000K0BHAAAM,2252.0
2021-12-01,0208020Z0AAABAB,665150.0
2021-12-01,0301011R0BIAFAP,8401.0
2021-12-01,0206020A0AAABAB,782573.0
2021-12-01,0602010V0AABXBX,821502.0
2021-12-01,0601011A0BBADAC,9851.0
2021-12-01,0601023AWBBACAC,1133.0
2021-12-01,0601023AQBBABAB,3622.0
2021-12-01,0212000B0AAACAC,825761.0
2021-12-01,0403030D0AAAAAA,684015.0
2021-12-01,0403030Q0AAAAAA,744172.0
2021-12-01,0301040Y0BBAAAA,65170.0
2021-12-01,0602010V0AABZBZ,987120.0
2021-12-01,0704020AEAAABAB,82869.0
2021-12-01,0302000C0BQAABX,14443.0
2021-12-01,0602010V0AABWBW,822802.0
2021-12-01,0209000A0AAABAB,1248560.0
2021-12-01,0601012S0BGAFAI,11365.0
2021-12-01,0302000C0BQABBZ,2684.0
2021-12-01,0401010ADAACZCZ,49475.0
2021-12-01,0205052AEAAACAC,10927.0
2021-12-01,0206020A0AAAAAA,1383914.0
2021-12-01,0601023X0AAAAAA,71465.0
2021-12-01,0302000C0BUAABX,0.0
2021-12-01,0302000AABBACAC,18.0
2021-12-01,1404000H0AAAFAF,0.0
2022-01-01,0901020G0AAAGAG,687584.0
2022-01-01,0601023AGAAABAB,80330.0
2022-01-01,0407010F0AAAHAH,1267961.0
2022-01-01,0302000C0BRAABY,2586.0
2022-01-01,0913011V0BCAAAC,1496750.0
2022-01-01,0105010E0AAABAB,149955.0
2022-01-01,0604011L0BHABAX,23574.0
2022-01-01,0208020AAAAACAC,46457.0
2022-01-01,0208020Z0AAAAAA,244940.0
2022-01-01,21480000101,4849.0
2022-01-01,0208020Y0AAACAC,356620.0
2022-01-01,0209000C0AAAAAA,739637.0
2022-01-01,0704010U0AAAAAA,534315.0
2022-01-01,1404000H0AAANAN,14.0
2022-01-01,0204000H0AAAJAJ,619230.0
2022-01-01,0906040G0DGAADI,432341.0
2022-01-01,0302000AABBAAAA,3962.0
2022-01-01,0302000K0BDABAM,3471.0
2022-01-01,0208020AAAAABAB,24159.0
2022-01-01,0403010B0AAAGAG,1346641.0
2022-01-01,0601011A0BBABAB,11582.0
2022-01-01,0205051R0AAADAD,745816.0
2022-01-01,0407010H0AAAMAM,5309786.0
2022-01-01,0601023AKAAACAC,66010.0
2022-01-01,0601023ANAAAAAA,57499.0
2022-01-01,0212000B0AAABAB,1818455.0
2022-01-01,0301020Q0BBACAC,2410.0
2022-01-01,0601022B0AAABAB,2029748.0
2022-01-01,0304030C0BEABA3,925.0
2022-01-01,0403030Q0AAABAB,604495.0
2022-01-01,0106040M0BCACAA,273192.0
2022-01-01,0301020Q0BCAAAD,102690.0
2022-01-01,0501130R0AAAGAG,83380.0
2022-01-01,0212000B0AAADAD,440679.0
2022-01-01,0109040N0BDABAQ,264229.0
2022-01-01,0302000Z0BBAAAA,2022.0
2022-01-01,0103050P0AAAAAA,3154903.0
2022-01-01,0103050L0AAABAB,535177.0
2022-01-01,0601023ANAAABAB,57974.0
2022-01-01,0103050L0AAAAAA,780141.0
2022-01-01,0103010H0AAAAAA,54021.0
2022-01-01,0601012V0BBAEAD,6655.0
2022-01-01,0601023AEAAAAAA,85818.0
2022-01-01,0205051R0AAABAB,545094.0
2022-01-01,0208020Y0AAABAB,92648.0
2022-01-01,0407010H0AABGBG,1407449.0
2022-01-01,0803042W0BBAAAA,623.0
2022-01-01,0302000K0BHAAAM,2161.0
2022-01-01,0208020Z0AAABAB,627004.0
2022-01-01,0301011R0BIAFAP,8574.0
2022-01-01,0206020A0AAABAB,728499.0
2022-01-01,0602010V0AABXBX,769580.0
2022-01-01,0601011A0BBADAC,8226.0
2022-01-01,0601023AWBBACAC,1059.0
2022-01-01,0601023AQBBABAB,3205.0
2022-01-01,0212000B0AAACAC,774484.0
2022-01-01,0403030D0AAAAAA,645668.0
2022-01-01,0403030Q0AAAAAA,711390.0
2022-01-01,0301040Y0BBAAAA,59090.0
2022-01-01,0602010V0AABZBZ,915244.0
2022-01-01,0704020AEAAABAB,76209.0
2022-01-01,0302000C0BQAABX,13131.0
2022-01-01,0602010V0AABWBW,763050.0
2022-01-01,0209000A0AAABAB,1153572.0
2022-01-01,0601012S0BGAFAI,9834.0
2022-01-01,0302000C0BQABBZ,2516.0
2022-01-01,0401010ADAACZCZ,52100.0
2022-01-01,0205052AEAAACAC,10556.0
2022-01-01,0206020A0AAAAAA,1288056.0
2022-01-01,0601023X0AAAAAA,65880.0
2022-01-01,0302000C0BUAABX,36.0
2022-01-01,0302000AABBACAC,17.0
2022-01-01,1404000H0AAAFAF,4.0
2022-02-01,0901020G0AAAGAG,671668.0
2022-02-01,0601023AGAAABAB,74574.0
2022-02-01,0407010F0AAAHAH,1191918.0
2022-02-01,0302000C0BRAABY,2362.0
2022-02-01,0913011V0BCAAAC,1432625.0
2022-02-01,0105010E0AAABAB,142270.0
2022-02-01,0604011L0BHABAX,22418.0
2022-02-01,0208020AAAAACAC,45491.0
2022-02-01,0208020Z0AAAAAA,230391.0
2022-02-01,21480000101,4617.0
2022-02-01,0208020Y0AAACAC,326267.0
2022-02-01,0209000C0AAAAAA,689371.0
2022-02-01,0704010U0AAAAAA,502511.0
2022-02-01,1404000H0AAANAN,0.0
2022-02-01,0204000H0AAAJAJ,581476.0
2022-02-01,0906040G0DGAADI,394251.0
2022-02-01,0302000AABBAAAA,3708.0
2022-02-01,0302000K0BDABAM,3217.0
2022-02-01,0208020AAAAABAB,22756.0
2022-02-01,0403010B0AAAGAG,1264843.0
2022-02-01,0601011A0BBABAB,11132.0
2022-02-01,0205051R0AAADAD,698488.0
2022-02-01,0407010H0AAAMAM,4865013.0
2022-02-01,0601023AKAAACAC,63826.0
2022-02-01,0601023ANAAAAAA,54699.0
2022-02-01,0212000B0AAABAB,1710269.0
2022-02-01,0301020Q0BBACAC,2333.0
2022-02-01,0601022B0AAABAB,1908492.0
2022-02-01,0304030C0BEABA3,844.0
2022-02-01,0403030Q0AAABAB,569756.0
2022-02-01,0106040M0BCACAA,274060.0
2022-02-01,0301020Q0BCAAAD,93420.0
2022-02-01,0501130R0AAAGAG,76660.0
2022-02-01,0212000B0AAADAD,418805.0
2022-02-01,0109040N0BDABAQ,229105.0
2022-02-01,0302000Z0BBAAAA,1889.0
2022-02-01,0103050P0AAAAAA,2910402.0
2022-02-01,0103050L0AAABAB,500442.0
2022-02-01,0601023ANAAABAB,57554.0
2022-02-01,0103050L0AAAAAA,733449.0
2022-02-01,0103010H0AAAAAA,53293.0
2022-02-01,0601012V0BBAEAD,5861.0
2022-02-01,0601023AEAAAAAA,80645.0
2022-02-01,0205051R0AAABAB,508315.0
2022-02-01,0208020Y0AAABAB,88927.0
2022-02-01,0407010H0AABGBG,1445460.0
2022-02-01,0803042W0BBAAAA,481.0
2022-02-01,0302000K0BHAAAM,1851.0
2022-02-01,0208020Z0AAABAB,593449.0
2022-02-01,0301011R0BIAFAP,8837.0
2022-02-01,0206020A0AAABAB,688289.0
2022-02-01,0602010V0AABXBX,704591.0
2022-02-01,0601011A0BBADAC,8088.0
2022-02-01,0601023AWBBACAC,984.0
2022-02-01,0601023AQBBABAB,3415.0
2022-02-01,0212000B0AAACAC,723623.0
2022-02-01,0403030D0AAAAAA,583724.0
2022-02-01,0403030Q0AAAAAA,661160.0
2022-02-01,0301040Y0BBAAAA,54260.0
2022-02-01,0602010V0AABZBZ,849122.0
2022-02-01,0704020AEAAABAB,72522.0
2022-02-01,0302000C0BQAABX,12136.0
2022-02-01,0602010V0AABWBW,699446.0
2022-02-01,0209000A0AAABAB,1067614.0
2022-02-01,0601012S0BGAFAI,9872.0
2022-02-01,0302000C0BQABBZ,2247.0
2022-02-01,0401010ADAACZCZ,44165.0
2022-02-01,0205052AEAAACAC,11195.0
2022-02-01,0206020A0AAAAAA,1206251.0
2022-02-01,0601023X0AAAAAA,61398.0
2022-02-01,0302000C0BUAABX,10.0
2022-02-01,0302000AABBACAC,40.0
2022-02-01,1404000H0AAAFAF,0.0
2022-03-01,0901020G0AAAGAG,763562.0
2022-03-01,0601023AGAAABAB,94366.0
2022-03-01,0407010F0AAAHAH,1351859.0
2022-03-01,0302000C0BRAABY,3034.0
2022-03-01,0913011V0BCAAAC,1681750.0
2022-03-01,0105010E0AAABAB,162078.0
2022-03-01,0604011L0BHABAX,30884.0
2022-03-01,0208020AAAAACAC,54433.0
2022-03-01,0208020Z0AAAAAA,265022.0
2022-03-01,21480000101,5508.0
2022-03-01,0208020Y0AAACAC,373774.0
2022-03-01,0209000C0AAAAAA,779197.0
2022-03-01,0704010U0AAAAAA,576798.0
2022-03-01,1404000H0AAANAN,7.0
2022-03-01,0204000H0AAAJAJ,659508.0
2022-03-01,0906040G0DGAADI,458272.0
2022-03-01,0302000AABBAAAA,4208.0
2022-03-01,0302000K0BDABAM,3597.0
2022-03-01,0208020AAAAABAB,27916.0
2022-03-01,0403010B0AAAGAG,1467445.0
2022-03-01,0601011A0BBABAB,12814.0
2022-03-01,0205051R0AAADAD,793391.0
2022-03-01,0407010H0AAAMAM,5546662.0
2022-03-01,0601023AKAAACAC,70196.0
2022-03-01,0601023ANAAAAAA,62274.0
2022-03-01,0212000B0AAABAB,1987615.0
2022-03-01,0301020Q0BBACAC,2578.0
2022-03-01,0601022B0AAABAB,2147669.0
2022-03-01,0304030C0BEABA3,1171.0
2022-03-01,0403030Q0AAABAB,639456.0
2022-03-01,0106040M0BCACAA,317727.0
2022-03-01,0301020Q0BCAAAD,105660.0
2022-03-01,0501130R0AAAGAG,83136.0
2022-03-01,0212000B0AAADAD,474515.0
2022-03-01,0109040N0BDABAQ,278635.0
2022-03-01,0302000Z0BBAAAA,2171.0
2022-03-01,0103050P0AAAAAA,3358611.0
2022-03-01,0103050L0AAABAB,581106.0
2022-03-01,0601023ANAAABAB,63277.0
2022-03-01,0103050L0AAAAAA,828260.0
2022-03-01,0103010H0AAAAAA,63351.0
2022-03-01,0601012V0BBAEAD,6712.0
2022-03-01,0601023AEAAAAAA,93088.0
2022-03-01,0205051R0AAABAB,582382.0
2022-03-01,0208020Y0AAABAB,100561.0
2022-03-01,0407010H0AABGBG,1553210.0
2022-03-01,0803042W0BBAAAA,561.0
2022-03-01,0302000K0BHAAAM,2164.0
2022-03-01,0208020Z0AAABAB,678025.0
2022-03-01,0301011R0BIAFAP,11336.0
2022-03-01,0206020A0AAABAB,785106.0
2022-03-01,0602010V0AABXBX,792771.0
2022-03-01,0601011A0BBADAC,9486.0
2022-03-01,0601023AWBBACAC,1182.0
2022-03-01,0601023AQBBABAB,4673.0
2022-03-01,0212000B0AAACAC,830012.0
2022-03-01,0403030D0AAAAAA,670941.0
2022-03-01,0403030Q0AAAAAA,754755.0
2022-03-01,0301040Y0BBAAAA,63390.0
2022-03-01,0602010V0AABZBZ,962845.0
2022-03-01,0704020AEAAABAB,83974.0
2022-03-01,0302000C0BQAABX,13867.0
2022-03-01,0602010V0AABWBW,796848.0
2022-03-01,0209000A0AAABAB,1217713.0
2022-03-01,0601012S0BGAFAI,11130.0
2022-03-01,0302000C0BQABBZ,2618.0
2022-03-01,0401010ADAACZCZ,50415.0
2022-03-01,0205052AEAAACAC,11253.0
2022-03-01,0206020A0AAAAAA,1385803.0
2022-03-01,0601023X0AAAAAA,68796.0
2022-03-01,0302000C0BUAABX,15.0
2022-03-01,0302000AABBACAC,100.0
2022-03-01,1404000H0AAAFAF,0.0
2022-04-01,0901020G0AAAGAG,691073.0
2022-04-01,0601023AGAAABAB,93066.0
2022-04-01,0407010F0AAAHAH,1273124.0
2022-04-01,0302000C0BRAABY,2835.0
2022-04-01,0913011V0BCAAAC,1679625.0
2022-04-01,0105010E0AAABAB,148346.0
2022-04-01,0604011L0BHABAX,29816.0
2022-04-01,0208020AAAAACAC,55884.0
2022-04-01,0208020Z0AAAAAA,241933.0
2022-04-01,21480000101,5509.0
2022-04-01,0208020Y0AAACAC,349996.0
2022-04-01,0209000C0AAAAAA,739826.0
2022-04-01,0704010U0AAAAAA,539562.0
2022-04-01,1404000H0AAANAN,1.0
2022-04-01,0204000H0AAAJAJ,624763.0
2022-04-01,0906040G0DGAADI,432791.0
2022-04-01,0302000AABBAAAA,4026.0
2022-04-01,0302000K0BDABAM,3490.0
2022-04-01,0208020AAAAABAB,27204.0
2022-04-01,0403010B0AAAGAG,1357584.0
2022-04-01,0601011A0BBABAB,11537.0
2022-04-01,0205051R0AAADAD,748880.0
2022-04-01,0407010H0AAAMAM,5272327.0
2022-04-01,0601023AKAAACAC,68070.0
2022-04-01,0601023ANAAAAAA,58083.0
2022-04-01,0212000B0AAABAB,1876955.0
2022-04-01,0301020Q0BBACAC,2452.0
2022-04-01,0601022B0AAABAB,2046134.0
2022-04-01,0304030C0BEABA3,997.0
2022-04-01,0403030Q0AAABAB,608420.0
2022-04-01,0106040M0BCACAA,293076.0
2022-04-01,0301020Q0BCAAAD,97620.0
2022-04-01,0501130R0AAAGAG,75465.0
2022-04-01,0212000B0AAADAD,455168.0
2022-04-01,0109040N0BDABAQ,248984.0
2022-04-01,0302000Z0BBAAAA,2074.0
2022-04-01,0103050P0AAAAAA,3128171.0
2022-04-01,0103050L0AAABAB,537460.0
2022-04-01,0601023ANAAABAB,61232.0
2022-04-01,0103050L0AAAAAA,776251.0
2022-04-01,0103010H0AAAAAA,61938.0
2022-04-01,0601012V0BBAEAD,6458.0
2022-04-01,0601023AEAAAAAA,85625.0
2022-04-01,0205051R0AAABAB,558301.0
2022-04-01,0208020Y0AAABAB,94819.0
2022-04-01,0407010H0AABGBG,1376010.0
2022-04-01,0803042W0BBAAAA,612.0
2022-04-01,0302000K0BHAAAM,2019.0
2022-04-01,0208020Z0AAABAB,642145.0
2022-04-01,0301011R0BIAFAP,12397.0
2022-04-01,0206020A0AAABAB,738749.0
2022-04-01,0602010V0AABXBX,766280.0
2022-04-01,0601011A0BBADAC,8667.0
2022-04-01,0601023AWBBACAC,1220.0
2022-04-01,0601023AQBBABAB,3943.0
2022-04-01,0212000B0AAACAC,783866.0
2022-04-01,0403030D0AAAAAA,623456.0
2022-04-01,0403030Q0AAAAAA,710810.0
2022-04-01,0301040Y0BBAAAA,56410.0
2022-04-01,0602010V0AABZBZ,916450.0
2022-04-01,0704020AEAAABAB,80154.0
2022-04-01,0302000C0BQAABX,12750.0
2022-04-01,0602010V0AABWBW,762071.0
2022-04-01,0209000A0AAABAB,1135499.0
2022-04-01,0601012S0BGAFAI,10597.0
2022-04-01,0302000C0BQABBZ,2345.0
2022-04-01,0401010ADAACZCZ,47585.0
2022-04-01,0205052AEAAACAC,12798.0
2022-04-01,0206020A0AAAAAA,1315259.0
2022-04-01,0601023X0AAAAAA,62862.0
2022-04-01,0302000C0BUAABX,60.0
2022-04-01,0302000AABBACAC,167.0
2022-04-01,1404000H0AAAFAF,0.0
2022-05-01,0901020G0AAAGAG,744570.0
2022-05-01,0601023AGAAABAB,105301.0
2022-05-01,0407010F0AAAHAH,1293357.0
2022-05-01,0302000C0BRAABY,3134.0
2022-05-01,0913011V0BCAAAC,1733250.0
2022-05-01,0105010E0AAABAB,152141.0
2022-05-01,0604011L0BHABAX,33028.0
2022-05-01,0208020AAAAACAC,62324.0
2022-05-01,0208020Z0AAAAAA,252946.0
2022-05-01,21480000101,6033.0
2022-05-01,0208020Y0AAACAC,360060.0
2022-05-01,0209000C0AAAAAA,768039.0
2022-05-01,0704010U0AAAAAA,571903.0
2022-05-01,1404000H0AAANAN,0.0
2022-05-01,0204000H0AAAJAJ,654242.0
2022-05-01,0906040G0DGAADI,451754.0
2022-05-01,0302000AABBAAAA,3991.0
2022-05-01,0302000K0BDABAM,3580.0
2022-05-01,0208020AAAAABAB,35059.0
2022-05-01,0403010B0AAAGAG,1405715.0
2022-05-01,0601011A0BBABAB,12832.0
2022-05-01,0205051R0AAADAD,779221.0
2022-05-01,0407010H0AAAMAM,5420292.0
2022-05-01,0601023AKAAACAC,69649.0
2022-05-01,0601023ANAAAAAA,61562.0
2022-05-01,0212000B0AAABAB,1984038.0
2022-05-01,0301020Q0BBACAC,2578.0
2022-05-01,0601022B0AAABAB,2111513.0
2022-05-01,0304030C0BEABA3,1034.0
2022-05-01,0403030Q0AAABAB,630657.0
2022-05-01,0106040M0BCACAA,316624.0
2022-05-01,0301020Q0BCAAAD,98340.0
2022-05-01,0501130R0AAAGAG,80908.0
2022-05-01,0212000B0AAADAD,471778.0
2022-05-01,0109040N0BDABAQ,274024.0
2022-05-01,0302000Z0BBAAAA,2185.0
2022-05-01,0103050P0AAAAAA,3276835.0
2022-05-01,0103050L0AAABAB,555643.0
2022-05-01,0601023ANAAABAB,64964.0
2022-05-01,0103050L0AAAAAA,826495.0
2022-05-01,0103010H0AAAAAA,65395.0
2022-05-01,0601012V0BBAEAD,6436.0
2022-05-01,0601023AEAAAAAA,90189.0
2022-05-01,0205051R0AAABAB,576292.0
2022-05-01,0208020Y0AAABAB,98570.0
2022-05-01,0407010H0AABGBG,1545859.0
2022-05-01,0803042W0BBAAAA,550.0
2022-05-01,0302000K0BHAAAM,2133.0
2022-05-01,0208020Z0AAABAB,675738.0
2022-05-01,0301011R0BIAFAP,13978.0
2022-05-01,0206020A0AAABAB,782102.0
2022-05-01,0602010V0AABXBX,785094.0
2022-05-01,0601011A0BBADAC,9356.0
2022-05-01,0601023AWBBACAC,1243.0
2022-05-01,0601023AQBBABAB,3974.0
2022-05-01,0212000B0AAACAC,815278.0
2022-05-01,0403030D0AAAAAA,654444.0
2022-05-01,0403030Q0AAAAAA,734941.0
2022-05-01,0301040Y0BBAAAA,61930.0
2022-05-01,0602010V0AABZBZ,963095.0
2022-05-01,0704020AEAAABAB,82003.0
2022-05-01,0302000C0BQAABX,13082.0
2022-05-01,0602010V0AABWBW,790764.0
2022-05-01,0209000A0AAABAB,1190349.0
2022-05-01,0601012S0BGAFAI,10991.0
2022-05-01,0302000C0BQABBZ,2525.0
2022-05-01,0401010ADAACZCZ,49525.0
2022-05-01,0205052AEAAACAC,12408.0
2022-05-01,0206020A0AAAAAA,1359805.0
2022-05-01,0601023X0AAAAAA,68699.0
2022-05-01,0302000C0BUAABX,105.0
2022-05-01,0302000AABBACAC,207.0
2022-05-01,1404000H0AAAFAF,0.0
2022-06-01,0901020G0AAAGAG,728083.0
2022-06-01,0601023AGAAABAB,109267.0
2022-06-01,0407010F0AAAHAH,1278421.0
2022-06-01,0302000C0BRAABY,3273.0
2022-06-01,0913011V0BCAAAC,1958750.0
2022-06-01,0105010E0AAABAB,145726.0
2022-06-01,0604011L0BHABAX,32209.0
2022-06-01,0208020AAAAACAC,69637.0
2022-06-01,0208020Z0AAAAAA,241936.0
2022-06-01,21480000101,6205.0
2022-06-01,0208020Y0AAACAC,339618.0
2022-06-01,0209000C0AAAAAA,751867.0
2022-06-01,0704010U0AAAAAA,547069.0
2022-06-01,1404000H0AAANAN,0.0
2022-06-01,0204000H0AAAJAJ,628052.0
2022-06-01,0906040G0DGAADI,432963.0
2022-06-01,0302000AABBAAAA,4079.0
2022-06-01,0302000K0BDABAM,3451.0
2022-06-01,0208020AAAAABAB,36722.0
2022-06-01,0403010B0AAAGAG,1349488.0
2022-06-01,0601011A0BBABAB,11207.0
2022-06-01,0205051R0AAADAD,751027.0
2022-06-01,0407010H0AAAMAM,5240943.0
2022-06-01,0601023AKAAACAC,66696.0
2022-06-01,0601023ANAAAAAA,62213.0
2022-06-01,0212000B0AAABAB,1907811.0
2022-06-01,0301020Q0BBACAC,2406.0
2022-06-01,0601022B0AAABAB,2058981.0
2022-06-01,0304030C0BEABA3,914.0
2022-06-01,0403030Q0AAABAB,623763.0
2022-06-01,0106040M0BCACAA,307963.0
2022-06-01,0301020Q0BCAAAD,95490.0
2022-06-01,0501130R0AAAGAG,74909.0
2022-06-01,0212000B0AAADAD,467508.0
2022-06-01,0109040N0BDABAQ,266627.0
2022-06-01,0302000Z0BBAAAA,2195.0
2022-06-01,0103050P0AAAAAA,3119543.0
2022-06-01,0103050L0AAABAB,539772.0
2022-06-01,0601023ANAAABAB,65425.0
2022-06-01,0103050L0AAAAAA,795402.0
2022-06-01,0103010H0AAAAAA,71254.0
2022-06-01,0601012V0BBAEAD,6239.0
2022-06-01,0601023AEAAAAAA,87861.0
2022-06-01,0205051R0AAABAB,564346.0
2022-06-01,0208020Y0AAABAB,94667.0
2022-06-01,0407010H0AABGBG,1475750.0
2022-06-01,0803042W0BBAAAA,612.0
2022-06-01,0302000K0BHAAAM,1954.0
2022-06-01,0208020Z0AAABAB,642576.0
2022-06-01,0301011R0BIAFAP,14550.0
2022-06-01,0206020A0AAABAB,746536.0
2022-06-01,0602010V0AABXBX,762443.0
2022-06-01,0601011A0BBADAC,9162.0
2022-06-01,0601023AWBBACAC,1226.0
2022-06-01,0601023AQBBABAB,3487.0
2022-06-01,0212000B0AAACAC,794191.0
2022-06-01,0403030D0AAAAAA,618482.0
2022-06-01,0403030Q0AAAAAA,714349.0
2022-06-01,0301040Y0BBAAAA,60210.0
2022-06-01,0602010V0AABZBZ,911633.0
2022-06-01,0704020AEAAABAB,81259.0
2022-06-01,0302000C0BQAABX,12013.0
2022-06-01,0602010V0AABWBW,753561.0
2022-06-01,0209000A0AAABAB,1131876.0
2022-06-01,0601012S0BGAFAI,11006.0
2022-06-01,0302000C0BQABBZ,2333.0
2022-06-01,0401010ADAACZCZ,48535.0
2022-06-01,0205052AEAAACAC,13971.0
2022-06-01,0206020A0AAAAAA,1308456.0
2022-06-01,0601023X0AAAAAA,64448.0
2022-06-01,0302000C0BUAABX,539.0
2022-06-01,0302000AABBACAC,271.0
2022-06-01,1404000H0AAAFAF,0.0
2022-07-01,0901020G0AAAGAG,740794.0
2022-07-01,0601023AGAAABAB,120931.0
2022-07-01,0407010F0AAAHAH,1267191.0
2022-07-01,0302000C0BRAABY,3375.0
2022-07-01,0913011V0BCAAAC,2176125.0
2022-07-01,0105010E0AAABAB,153209.0
2022-07-01,0604011L0BHABAX,32948.0
2022-07-01,0208020AAAAACAC,78942.0
2022-07-01,0208020Z0AAAAAA,254280.0
2022-07-01,21480000101,6427.0
2022-07-01,0208020Y0AAACAC,340206.0
2022-07-01,0209000C0AAAAAA,749240.0
2022-07-01,0704010U0AAAAAA,558861.0
2022-07-01,1404000H0AAANAN,0.0
2022-07-01,0204000H0AAAJAJ,640593.0
2022-07-01,0906040G0DGAADI,433758.0
2022-07-01,0302000AABBAAAA,4005.0
2022-07-01,0302000K0BDABAM,3439.0
2022-07-01,0208020AAAAABAB,43207.0
2022-07-01,0403010B0AAAGAG,1357461.0
2022-07-01,0601011A0BBABAB,10534.0
2022-07-01,0205051R0AAADAD,760878.0
2022-07-01,0407010H0AAAMAM,5340315.0
2022-07-01,0601023AKAAACAC,68521.0
2022-07-01,0601023ANAAAAAA,63824.0
2022-07-01,0212000B0AAABAB,1969703.0
2022-07-01,0301020Q0BBACAC,2477.0
2022-07-01,0601022B0AAABAB,2047072.0
2022-07-01,0304030C0BEABA3,1044.0
2022-07-01,0403030Q0AAABAB,624036.0
2022-07-01,0106040M0BCACAA,319069.0
2022-07-01,0301020Q0BCAAAD,96390.0
2022-07-01,0501130R0AAAGAG,78557.0
2022-07-01,0212000B0AAADAD,469363.0
2022-07-01,0109040N0BDABAQ,287538.0
2022-07-01,0302000Z0BBAAAA,2229.0
2022-07-01,0103050P0AAAAAA,3178108.0
2022-07-01,0103050L0AAABAB,543208.0
2022-07-01,0601023ANAAABAB,64709.0
2022-07-01,0103050L0AAAAAA,803064.0
2022-07-01,0103010H0AAAAAA,73506.0
2022-07-01,0601012V0BBAEAD,6423.0
2022-07-01,0601023AEAAAAAA,89994.0
2022-07-01,0205051R0AAABAB,562192.0
2022-07-01,0208020Y0AAABAB,94813.0
2022-07-01,0407010H0AABGBG,1551750.0
2022-07-01,0803042W0BBAAAA,626.0
2022-07-01,0302000K0BHAAAM,2065.0
2022-07-01,0208020Z0AAABAB,658306.0
2022-07-01,0301011R0BIAFAP,15660.0
2022-07-01,0206020A0AAABAB,752702.0
2022-07-01,0602010V0AABXBX,766150.0
2022-07-01,0601011A0BBADAC,10116.0
2022-07-01,0601023AWBBACAC,1255.0
2022-07-01,0601023AQBBABAB,3444.0
2022-07-01,0212000B0AAACAC,801429.0
2022-07-01,0403030D0AAAAAA,597424.0
2022-07-01,0403030Q0AAAAAA,720389.0
2022-07-01,0301040Y0BBAAAA,58550.0
2022-07-01,0602010V0AABZBZ,929017.0
2022-07-01,0704020AEAAABAB,80084.0
2022-07-01,0302000C0BQAABX,11852.0
2022-07-01,0602010V0AABWBW,767792.0
